# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Fri Apr  3 08:39:43 2026
#
# User preference: *
#
# COLUMN pl_name:        Planet Name
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN st_mass:        Stellar Mass [Solar mass]
#
loc_rowid,pl_name,pl_orbsmax,pl_radj,st_mass
27653,Kepler-46 b,,,0.850000
27654,Kepler-46 b,0.1956000000,0.78776119,0.882000
27655,Kepler-46 b,0.1956000000,0.75475195,0.882000
27656,Kepler-46 b,,0.78508342,0.920000
27657,Kepler-46 b,0.1968000000,0.80800000,0.902000
27658,Kepler-46 b,0.1956000000,0.78776119,0.882000
27659,Kepler-46 b,0.1910000000,0.64234208,0.820000
27660,Kepler-46 b,0.1956000000,0.67535133,0.883000
27661,Kepler-46 b,,0.65634758,
27662,Kepler-46 b,0.1971000000,0.81000000,0.902000
27663,Kepler-46 c,0.2811000000,,0.902000
27664,Kepler-46 c,0.2799000000,,0.902000
27665,Kepler-46 d,0.0672000000,0.19359477,0.882000
27666,Kepler-46 d,0.0660000000,0.13203698,0.820000
27667,Kepler-46 d,,,0.850000
27668,Kepler-46 d,,,0.850000
27669,Kepler-46 d,0.0670000000,0.14600000,
27670,Kepler-46 d,,0.15273441,
27671,Kepler-46 d,0.0672000000,0.19359477,0.882000
27672,Kepler-46 d,,0.19002587,0.920000
27673,Kepler-46 d,0.0672000000,0.17575193,0.882000
27674,Kepler-46 d,0.0672100000,0.16567073,0.883000
27675,Kepler-46 d,0.0672000000,0.19359477,0.882000
27676,Kepler-460 c,0.7210000000,0.54420649,1.031000
27677,Kepler-460 c,0.7211000000,0.52993222,1.031000
27678,Kepler-460 c,,0.49246141,1.170000
27679,Kepler-460 c,0.7210000000,0.54420649,1.031000
27680,Kepler-460 c,0.7210000000,0.54420649,1.031000
27681,Kepler-460 c,,,1.100000
27682,Kepler-460 c,0.7531800000,0.73012883,1.175000
27683,Kepler-460 c,,,1.100000
27684,Kepler-461 b,0.0821000000,0.24444685,1.065000
27685,Kepler-461 b,0.0830000000,0.28905394,1.099000
27686,Kepler-461 b,,,1.050000
27687,Kepler-461 b,,,1.050000
27688,Kepler-461 b,0.0821000000,0.23998614,1.065000
27689,Kepler-461 b,0.0789500000,0.32545332,0.948000
27690,Kepler-461 b,,0.23017218,0.980000
27691,Kepler-461 b,0.0821000000,0.23998614,1.065000
27692,Kepler-461 b,,0.33624766,
27693,Kepler-461 b,0.0821000000,0.23998614,1.065000
27694,Kepler-461 b,,,1.050000
27695,Kepler-462 b,0.4731000000,0.44696303,1.965000
27696,Kepler-462 b,0.4731000000,0.44696303,1.965000
27697,Kepler-462 b,,0.45000000,1.965000
27698,Kepler-462 b,,0.26764207,1.590000
27699,Kepler-462 b,,,1.820000
27700,Kepler-462 b,0.4650000000,0.41930664,1.860000
27701,Kepler-462 b,0.4172000000,0.30065178,1.353000
27702,Kepler-462 b,,,1.820000
27703,Kepler-462 b,0.4731000000,0.44696303,1.965000
27704,Kepler-462 b,,,1.820000
27705,Kepler-462 b,,0.29235436,
27706,Kepler-462 b,,0.33633687,1.590000
27707,Kepler-462 c,0.8450000000,0.56204932,1.860000
27708,Kepler-462 c,,0.35685610,1.590000
27709,Kepler-462 c,0.8600000000,0.53528507,1.965000
27710,Kepler-462 c,0.8600000000,0.53528507,1.965000
27711,Kepler-462 c,0.7584000000,0.40324808,1.353000
27712,Kepler-462 c,0.8600000000,0.53528507,1.965000
27713,Kepler-462 c,,,1.820000
27714,Kepler-462 c,,,1.820000
27715,Kepler-463 b,0.0800000000,0.29886750,0.844000
27716,Kepler-463 b,0.0792500000,0.32295532,0.822000
27717,Kepler-463 b,,,0.998000
27718,Kepler-463 b,0.0797000000,0.44161018,0.837000
27719,Kepler-463 b,0.0780000000,0.28013252,0.785000
27720,Kepler-463 b,0.0797000000,0.44161018,0.837000
27721,Kepler-463 b,,0.31314123,
27722,Kepler-463 b,0.0797000000,0.44161018,0.837000
27723,Kepler-463 b,,,0.998000
27724,Kepler-463 b,,0.27210277,0.870000
27725,Kepler-463 b,,,0.998000
27726,Kepler-464 b,,0.29440628,1.210000
27727,Kepler-464 b,,,1.060000
27728,Kepler-464 b,0.0793100000,0.30350663,1.262000
27729,Kepler-464 b,,,1.060000
27730,Kepler-464 b,0.0778000000,0.30154392,1.201000
27731,Kepler-464 b,0.0778000000,0.30154392,1.201000
27732,Kepler-464 b,,,1.060000
27733,Kepler-464 b,0.0765000000,0.31492605,1.133000
27734,Kepler-464 b,,0.32928896,
27735,Kepler-464 b,0.0770000000,0.27656395,1.164000
27736,Kepler-464 b,0.0778000000,0.30154392,1.201000
27737,Kepler-465 b,,,1.280000
27738,Kepler-465 b,,0.26318137,1.230000
27739,Kepler-465 b,0.0970000000,0.26764253,1.210000
27740,Kepler-465 b,0.0953000000,0.25604469,1.170000
27741,Kepler-465 b,0.0945000000,0.24979970,1.140000
27742,Kepler-465 b,0.0919500000,0.25345748,1.048000
27743,Kepler-465 b,,,1.280000
27744,Kepler-465 b,,0.25372469,
27745,Kepler-465 b,,,1.280000
27746,Kepler-465 b,0.0945000000,0.24979970,1.140000
27747,Kepler-465 b,0.0945000000,0.24979970,1.140000
27748,Kepler-466 b,0.2676900000,0.22508737,0.979000
27749,Kepler-466 b,,,
27750,Kepler-466 b,0.2643000000,0.25782897,0.943000
27751,Kepler-466 b,,,
27752,Kepler-466 b,0.2671000000,0.24533899,0.974000
27753,Kepler-466 b,0.2730000000,0.25515255,1.035000
27754,Kepler-466 b,,0.25425997,1.040000
27755,Kepler-466 b,0.2643000000,0.25782897,0.943000
27756,Kepler-466 b,0.2643000000,0.25782897,0.943000
27757,Kepler-466 b,,,
27758,Kepler-466 c,0.0460000000,0.11062558,0.943000
27759,Kepler-466 c,0.0465800000,0.09608367,0.979000
27760,Kepler-466 c,,,
27761,Kepler-466 c,0.0460000000,0.11062558,0.943000
27762,Kepler-466 c,0.0460000000,0.11062558,0.943000
27763,Kepler-466 c,,,
27764,Kepler-466 c,,,
27765,Kepler-466 c,,0.11151753,1.040000
27766,Kepler-466 c,0.0465000000,0.10348845,0.974000
27767,Kepler-466 c,0.0470000000,0.10705701,1.035000
27768,Kepler-467 b,,,1.020000
27769,Kepler-467 b,0.1684800000,0.21090232,1.020000
27770,Kepler-467 b,0.1686000000,0.20340833,1.023000
27771,Kepler-467 b,0.1686000000,0.20340833,1.023000
27772,Kepler-467 b,,,1.020000
27773,Kepler-467 b,0.1670000000,0.15077196,0.994000
27774,Kepler-467 b,,,1.020000
27775,Kepler-467 b,,0.21982336,
27776,Kepler-467 b,,0.20073156,1.050000
27777,Kepler-467 b,0.1651000000,0.20430047,0.961000
27778,Kepler-467 b,0.1686000000,0.20340833,1.023000
27779,Kepler-468 b,0.2213000000,1.18298000,0.973000
27780,Kepler-468 b,,1.12061372,
27781,Kepler-468 b,,1.19011509,0.960000
27782,Kepler-468 b,0.2213000000,1.19903855,0.973000
27783,Kepler-468 b,,,0.950000
27784,Kepler-468 b,0.2213000000,1.19903855,0.973000
27785,Kepler-468 b,,,0.950000
27786,Kepler-468 b,,1.09519136,
27787,Kepler-468 b,0.2220000000,1.26148848,0.985000
27788,Kepler-468 b,0.2213000000,1.19903855,0.973000
27789,Kepler-47 b,0.2877000000,0.27210277,0.957000
27790,Kepler-47 b,0.2962000000,0.27000000,1.049000
27791,Kepler-47 c,0.9638000000,0.41484521,0.957000
27792,Kepler-47 c,0.9910000000,0.41100000,1.049000
27793,Kepler-47 d,0.6992000000,0.62806673,0.957000
27794,Kepler-471 b,,1.33464181,1.490000
27795,Kepler-471 b,,1.20360389,
27796,Kepler-471 b,0.0626000000,0.94834671,1.304000
27797,Kepler-471 b,,,1.410000
27798,Kepler-471 b,0.0600000000,0.80292760,1.170000
27799,Kepler-471 b,,,1.410000
27800,Kepler-471 b,0.0629000000,0.93942529,1.314000
27801,Kepler-471 b,0.0629000000,0.93942529,1.314000
27802,Kepler-471 b,,1.21768222,
27803,Kepler-471 b,0.0629000000,0.93942529,1.314000
27804,Kepler-472 b,,,0.784000
27805,Kepler-472 b,0.0479000000,0.28726965,0.836000
27806,Kepler-472 b,,0.27602819,
27807,Kepler-472 b,,,0.784000
27808,Kepler-472 b,0.0483000000,0.27388753,0.867000
27809,Kepler-472 b,,0.28726916,0.850000
27810,Kepler-472 b,0.0480000000,0.27031896,0.858000
27811,Kepler-472 b,,,0.784000
27812,Kepler-472 b,0.0482300000,0.28370109,0.857000
27813,Kepler-472 b,0.0479000000,0.28726965,0.836000
27814,Kepler-472 b,0.0479000000,0.28726965,0.836000
27815,Kepler-473 b,0.1204800000,0.51458738,1.100000
27816,Kepler-473 b,,,1.000000
27817,Kepler-473 b,,0.36399322,1.060000
27818,Kepler-473 b,,,1.000000
27819,Kepler-473 b,,,1.000000
27820,Kepler-473 b,0.1176000000,0.44963946,1.022000
27821,Kepler-473 b,0.1176000000,0.44963946,1.022000
27822,Kepler-473 b,0.1176000000,0.44963946,1.022000
27823,Kepler-473 b,,0.51761977,
27824,Kepler-473 b,0.1186000000,0.38540525,1.048000
27825,Kepler-473 b,0.1200000000,0.49157012,1.095000
27826,Kepler-474 b,,0.40253368,
27827,Kepler-474 b,0.0603000000,0.33901388,0.911000
27828,Kepler-474 b,0.0603000000,0.33901388,0.911000
27829,Kepler-474 b,0.0609200000,0.40458630,0.940000
27830,Kepler-474 b,0.0606000000,0.28905394,0.927000
27831,Kepler-474 b,,0.27299491,0.990000
27832,Kepler-474 b,0.0610000000,0.33366103,0.956000
27833,Kepler-474 b,0.0603000000,0.33901388,0.911000
27834,Kepler-474 b,,,1.020000
27835,Kepler-474 b,,,1.020000
27836,Kepler-475 b,0.0387000000,0.23730971,0.804000
27837,Kepler-475 b,0.0387000000,0.23730971,0.804000
27838,Kepler-475 b,,0.23641716,
27839,Kepler-475 b,0.0399000000,0.23909400,0.878000
27840,Kepler-475 b,,,0.777000
27841,Kepler-475 b,0.0398900000,0.22035902,0.877000
27842,Kepler-475 b,0.0387000000,0.23730971,0.804000
27843,Kepler-475 b,0.0390000000,0.23909400,0.836000
27844,Kepler-475 b,,,0.777000
27845,Kepler-475 b,,0.22214292,0.860000
27846,Kepler-476 b,0.1120000000,0.22660401,0.949000
27847,Kepler-476 b,0.1151000000,0.24979970,1.036000
27848,Kepler-476 b,0.1151000000,0.24979970,1.036000
27849,Kepler-476 b,,,
27850,Kepler-476 b,0.1126000000,0.27745609,0.969000
27851,Kepler-476 b,,,
27852,Kepler-476 b,0.1151000000,0.24979970,1.036000
27853,Kepler-476 b,,,
27854,Kepler-476 b,,0.27477920,1.030000
27855,Kepler-477 b,0.0869000000,0.16415409,0.707000
27856,Kepler-477 b,0.0900000000,0.19627119,0.786000
27857,Kepler-477 b,0.0869000000,0.16415409,0.707000
27858,Kepler-477 b,,,
27859,Kepler-477 b,0.0869000000,0.16415409,0.707000
27860,Kepler-477 b,0.0911000000,0.18556549,0.816000
27861,Kepler-477 b,,0.18467303,0.870000
27862,Kepler-477 b,,,
27863,Kepler-478 b,0.1005000000,0.25515255,0.774000
27864,Kepler-478 b,0.1005000000,0.25515255,0.774000
27865,Kepler-478 b,0.1005000000,0.25515255,0.774000
27866,Kepler-478 b,,,
27867,Kepler-478 b,,,
27868,Kepler-478 b,,,
27869,Kepler-478 b,0.1020000000,0.24444685,0.815000
27870,Kepler-478 b,0.1032000000,0.21232974,0.838000
27871,Kepler-478 b,,0.24177001,0.850000
27872,Kepler-479 b,0.0965000000,0.17932050,0.767000
27873,Kepler-479 b,,0.18913373,0.860000
27874,Kepler-479 b,,,0.886000
27875,Kepler-479 b,0.0965000000,0.17932050,0.767000
27876,Kepler-479 b,,,0.886000
27877,Kepler-479 b,0.0965000000,0.17932050,0.767000
27878,Kepler-479 b,,0.18895530,
27879,Kepler-479 b,,,0.886000
27880,Kepler-479 b,0.0994000000,0.19627119,0.840000
27881,Kepler-479 b,0.0980000000,0.22303545,0.810000
27882,Kepler-479 b,0.0963600000,0.17940971,0.764000
27883,Kepler-48 b,,0.16772237,0.880000
27884,Kepler-48 b,0.0530000000,0.19091834,0.883000
27885,Kepler-48 b,0.0528000000,0.16504623,0.856000
27886,Kepler-48 b,0.0547000000,0.16861480,0.955000
27887,Kepler-48 b,,0.19100000,0.890000
27888,Kepler-48 b,,0.15969310,
27889,Kepler-48 b,0.0539400000,0.16549230,0.916000
27890,Kepler-48 b,0.0539182783,0.16549230,0.916000
27891,Kepler-48 b,,,0.873000
27892,Kepler-48 b,,0.16772237,0.873000
27893,Kepler-48 b,,0.18300000,0.960000
27894,Kepler-48 b,0.0547000000,0.16861480,0.955000
27895,Kepler-48 b,,,0.873000
27896,Kepler-48 b,0.0547000000,0.16861480,0.955000
27897,Kepler-48 b,,,0.873000
27898,Kepler-48 c,,,0.873000
27899,Kepler-48 c,,0.23463288,0.873000
27900,Kepler-48 c,,0.22767419,
27901,Kepler-48 c,0.0876000000,0.23284900,0.955000
27902,Kepler-48 c,,0.26900000,0.960000
27903,Kepler-48 c,,,0.873000
27904,Kepler-48 c,,0.24177001,0.880000
27905,Kepler-48 c,0.0850000000,0.28102466,0.883000
27906,Kepler-48 c,0.0862927556,0.22838830,0.916000
27907,Kepler-48 c,,,0.873000
27908,Kepler-48 c,0.0845000000,0.23463329,0.856000
27909,Kepler-48 c,0.0876000000,0.23284900,0.955000
27910,Kepler-48 c,,0.28000000,0.890000
27911,Kepler-48 c,0.0863300000,0.22838830,0.916000
27912,Kepler-48 c,0.0876000000,0.23284900,0.955000
27913,Kepler-48 d,,,0.873000
27914,Kepler-48 d,0.2329073769,0.17664407,0.916000
27915,Kepler-48 d,0.2365000000,0.18021264,0.955000
27916,Kepler-48 d,,,0.873000
27917,Kepler-48 d,0.2279000000,0.17842836,0.856000
27918,Kepler-48 d,,0.18378089,0.873000
27919,Kepler-48 d,0.2365000000,0.18021264,0.955000
27920,Kepler-48 d,,0.18200000,0.880000
27921,Kepler-48 d,0.2300000000,0.20965332,0.883000
27922,Kepler-48 d,0.2330200000,0.17664407,0.916000
27923,Kepler-48 d,,0.17280757,
27924,Kepler-48 d,,,0.873000
27925,Kepler-48 d,0.2365000000,0.18021264,0.955000
27926,Kepler-48 e,1.8982747480,,0.916000
27927,Kepler-48 e,,,0.880000
27928,Kepler-48 f,5.7191878770,,0.916000
27929,Kepler-480 b,0.0600000000,0.21857474,1.202000
27930,Kepler-480 b,0.0605000000,0.25515255,1.224000
27931,Kepler-480 b,0.0602400000,0.26264654,1.204000
27932,Kepler-480 b,,,1.250000
27933,Kepler-480 b,,0.26621465,
27934,Kepler-480 b,,,1.250000
27935,Kepler-480 b,0.0600000000,0.21679045,1.190000
27936,Kepler-480 b,,0.24801499,1.250000
27937,Kepler-480 b,0.0600000000,0.21679045,1.190000
27938,Kepler-480 b,,,1.250000
27939,Kepler-480 b,0.0600000000,0.21679045,1.190000
27940,Kepler-481 b,0.0892600000,0.25158398,0.936000
27941,Kepler-481 b,,,1.000000
27942,Kepler-481 b,0.0894000000,0.23017258,0.939000
27943,Kepler-481 b,,0.25399233,
27944,Kepler-481 b,,,1.000000
27945,Kepler-481 b,0.0910000000,0.22125116,0.978000
27946,Kepler-481 b,0.0891000000,0.25782897,0.931000
27947,Kepler-481 b,0.0891000000,0.25782897,0.931000
27948,Kepler-481 b,0.0891000000,0.25782897,0.931000
27949,Kepler-481 b,,,1.000000
27950,Kepler-481 b,,0.22303506,1.010000
27951,Kepler-482 b,0.2537000000,0.23106472,0.686000
27952,Kepler-482 b,0.2498000000,0.19627119,0.654000
27953,Kepler-482 b,,,0.755000
27954,Kepler-482 b,,0.21054510,0.750000
27955,Kepler-482 b,0.2498000000,0.19627119,0.654000
27956,Kepler-482 b,0.2530000000,0.17307551,0.682000
27957,Kepler-482 b,,0.26264609,
27958,Kepler-482 b,0.2578700000,0.23177843,0.719000
27959,Kepler-482 b,0.2498000000,0.19627119,0.654000
27960,Kepler-482 b,,,0.755000
27961,Kepler-482 b,,,0.755000
27962,Kepler-483 b,,0.27843697,
27963,Kepler-483 b,0.1947100000,0.25577705,1.076000
27964,Kepler-483 b,,0.28637702,1.280000
27965,Kepler-483 b,,,1.160000
27966,Kepler-483 b,0.1967000000,0.20965332,1.109000
27967,Kepler-483 b,0.1967000000,0.20965332,1.109000
27968,Kepler-483 b,0.1967000000,0.20965332,1.109000
27969,Kepler-483 b,0.2040000000,0.23195686,1.230000
27970,Kepler-483 b,,,1.160000
27971,Kepler-483 b,0.2072000000,0.31135748,1.296000
27972,Kepler-483 b,,,1.160000
27973,Kepler-484 b,,,0.990000
27974,Kepler-484 b,0.0896000000,0.19537905,0.952000
27975,Kepler-484 b,,0.20340798,0.960000
27976,Kepler-484 b,0.0913000000,0.20340833,1.003000
27977,Kepler-484 b,0.0913000000,0.20340833,1.003000
27978,Kepler-484 b,0.0913000000,0.20340833,1.003000
27979,Kepler-484 b,,,0.990000
27980,Kepler-484 b,0.0903600000,0.20278383,0.974000
27981,Kepler-484 b,,,0.990000
27982,Kepler-484 b,0.0910000000,0.22571187,0.987000
27983,Kepler-484 b,,0.20385405,
27984,Kepler-485 b,0.0443000000,1.21598925,1.099000
27985,Kepler-485 b,,,1.040000
27986,Kepler-485 b,,,1.040000
27987,Kepler-485 b,0.0440000000,1.09733439,1.060000
27988,Kepler-485 b,,1.21705772,
27989,Kepler-485 b,0.0443000000,1.21598925,1.099000
27990,Kepler-485 b,0.0433000000,1.15175504,1.027000
27991,Kepler-485 b,,1.28557409,1.070000
27992,Kepler-485 b,0.0443000000,1.21598925,1.099000
27993,Kepler-485 b,,,1.040000
27994,Kepler-485 b,,1.30074329,
27995,Kepler-485 b,0.0440100000,1.23454580,1.080000
27996,Kepler-487 b,,1.01882416,0.910000
27997,Kepler-487 b,,,0.950000
27998,Kepler-487 b,,,0.950000
27999,Kepler-487 b,0.1170000000,1.00901235,0.903000
28000,Kepler-487 b,,,0.950000
28001,Kepler-487 b,0.1157000000,0.97154240,0.874000
28002,Kepler-487 b,,1.18905203,
28003,Kepler-487 b,0.1181900000,1.05451158,0.932000
28004,Kepler-487 b,,1.01935944,
28005,Kepler-487 b,0.1170000000,1.00901235,0.903000
28006,Kepler-487 b,0.1180000000,0.98135596,0.930000
28007,Kepler-487 b,0.1170000000,1.00901235,0.903000
28008,Kepler-487 c,,0.19377286,
28009,Kepler-487 c,,,0.950000
28010,Kepler-487 c,0.2180000000,0.20519261,0.930000
28011,Kepler-487 c,0.2141000000,0.18467335,0.874000
28012,Kepler-487 c,0.2164000000,0.23374115,0.903000
28013,Kepler-487 c,0.2186400000,0.24373313,0.932000
28014,Kepler-487 c,0.2164000000,0.23374115,0.903000
28015,Kepler-487 c,0.2164000000,0.23374115,0.903000
28016,Kepler-487 c,,,0.950000
28017,Kepler-487 c,,0.23909359,0.910000
28018,Kepler-487 d,0.0344500000,0.25881033,0.932000
28019,Kepler-487 d,,0.24758145,0.874000
28020,Kepler-487 d,0.0341000000,0.24890756,0.903000
28021,Kepler-487 d,0.0341000000,0.24890756,0.903000
28022,Kepler-487 d,0.0341000000,0.24890756,0.903000
28023,Kepler-487 d,0.0337000000,0.20073190,0.874000
28024,Kepler-487 d,,,0.950000
28025,Kepler-487 d,0.0340000000,0.20519261,0.930000
28026,Kepler-487 d,,,0.950000
28027,Kepler-489 b,0.1210900000,0.67624347,0.792000
28028,Kepler-489 b,0.1202000000,0.74404624,0.775000
28029,Kepler-489 b,0.1202000000,0.74404624,0.775000
28030,Kepler-489 b,,0.66357391,
28031,Kepler-489 b,,,0.828000
28032,Kepler-489 b,,,0.828000
28033,Kepler-489 b,,,0.828000
28034,Kepler-489 b,0.1209000000,0.65215564,0.790000
28035,Kepler-489 b,0.1180000000,0.65126350,0.740000
28036,Kepler-489 b,,0.68873227,0.820000
28037,Kepler-489 b,0.1202000000,0.74404624,0.775000
28038,Kepler-49 b,,0.23275939,
28039,Kepler-49 b,,0.16326166,0.541000
28040,Kepler-49 b,,0.18200000,0.623000
28041,Kepler-49 b,,0.24300000,0.550000
28042,Kepler-49 b,0.0592900000,0.19448657,0.540000
28043,Kepler-49 b,,,0.541000
28044,Kepler-49 b,,,0.627000
28045,Kepler-49 b,,0.23008337,0.607000
28046,Kepler-49 b,,0.23463288,0.630000
28047,Kepler-49 b,0.0600000000,0.24177042,0.549000
28048,Kepler-49 b,,0.18163975,0.623000
28049,Kepler-49 b,0.0595000000,0.19894762,0.540000
28050,Kepler-49 b,,0.20519226,0.500000
28051,Kepler-49 b,0.0595000000,0.19894762,0.540000
28052,Kepler-49 b,0.0595000000,0.19894762,0.540000
28053,Kepler-49 b,,,0.627000
28054,Kepler-49 b,0.0595000000,0.20073190,0.541000
28055,Kepler-49 c,,0.23998573,0.541000
28056,Kepler-49 c,0.0784000000,0.23463329,0.540000
28057,Kepler-49 c,,,0.541000
28058,Kepler-49 c,0.0784000000,0.23463329,0.540000
28059,Kepler-49 c,0.0785000000,0.19002620,0.541000
28060,Kepler-49 c,,0.22700000,0.550000
28061,Kepler-49 c,,0.24979927,0.500000
28062,Kepler-49 c,0.0784000000,0.23463329,0.540000
28063,Kepler-49 c,,0.22009100,
28064,Kepler-49 c,,,0.627000
28065,Kepler-49 c,,0.27656348,0.630000
28066,Kepler-49 c,,0.26700000,0.623000
28067,Kepler-49 c,,0.21803945,0.607000
28068,Kepler-49 c,,0.26683915,0.623000
28069,Kepler-49 c,0.0790000000,0.22660401,0.549000
28070,Kepler-49 c,0.0782100000,0.16950665,0.540000
28071,Kepler-49 c,,,0.627000
28072,Kepler-49 d,0.0300000000,0.13738983,0.540000
28073,Kepler-49 d,0.0300000000,0.13738983,0.540000
28074,Kepler-49 d,0.0310000000,0.14300000,
28075,Kepler-49 d,,0.16415380,0.630000
28076,Kepler-49 d,,,0.627000
28077,Kepler-49 d,0.0298700000,0.13471318,0.540000
28078,Kepler-49 d,,,0.627000
28079,Kepler-49 d,0.0300000000,0.13738983,0.540000
28080,Kepler-49 d,,,0.627000
28081,Kepler-49 d,0.0300000000,0.16415409,0.549000
28082,Kepler-49 d,,0.16326166,0.541000
28083,Kepler-49 d,,0.18163975,0.623000
28084,Kepler-49 d,,0.16254795,
28085,Kepler-49 d,,,0.541000
28086,Kepler-49 d,0.0300000000,0.14006626,0.541000
28087,Kepler-49 e,,,0.627000
28088,Kepler-49 e,,0.19296993,0.623000
28089,Kepler-49 e,,0.17485949,0.541000
28090,Kepler-49 e,,0.13471318,0.630000
28091,Kepler-49 e,,,0.627000
28092,Kepler-49 e,,0.15799804,
28093,Kepler-49 e,,,0.541000
28094,Kepler-49 e,0.1130000000,0.17575193,0.549000
28095,Kepler-49 e,0.1119000000,0.11597843,0.540000
28096,Kepler-49 e,0.1120000000,0.13649769,0.541000
28097,Kepler-49 e,,,0.627000
28098,Kepler-49 e,0.1119000000,0.11597843,0.540000
28099,Kepler-49 e,0.1160000000,0.13900000,
28100,Kepler-49 e,0.1119000000,0.11597843,0.540000
28101,Kepler-490 b,,1.24756892,
28102,Kepler-490 b,,,1.110000
28103,Kepler-490 b,0.0450000000,0.98135596,1.160000
28104,Kepler-490 b,0.0464000000,1.08216798,1.241000
28105,Kepler-490 b,,1.34237790,
28106,Kepler-490 b,,1.03934338,1.080000
28107,Kepler-490 b,0.0453000000,1.50861175,1.161000
28108,Kepler-490 b,0.0464000000,1.08216798,1.241000
28109,Kepler-490 b,0.0464000000,1.08216798,1.241000
28110,Kepler-490 b,,,1.110000
28111,Kepler-491 b,,0.79578910,1.040000
28112,Kepler-491 b,0.0524000000,0.81720187,1.071000
28113,Kepler-491 b,0.0519100000,0.76251358,1.044000
28114,Kepler-491 b,,0.79305335,
28115,Kepler-491 b,0.0524000000,0.81720187,1.071000
28116,Kepler-491 b,,,0.960000
28117,Kepler-491 b,0.0516000000,0.80292760,1.025000
28118,Kepler-491 b,,0.76037113,
28119,Kepler-491 b,,,0.960000
28120,Kepler-491 b,0.0520000000,0.89214178,1.047000
28121,Kepler-491 b,0.0524000000,0.81720187,1.071000
28122,Kepler-493 b,0.0439000000,0.97778739,1.253000
28123,Kepler-493 b,,1.14952270,
28124,Kepler-493 b,,,1.130000
28125,Kepler-493 b,0.0439000000,1.01882591,1.249000
28126,Kepler-493 b,,,1.130000
28127,Kepler-493 b,,1.34980819,1.360000
28128,Kepler-493 b,0.0420000000,1.00812021,1.100000
28129,Kepler-493 b,,1.49173804,
28130,Kepler-493 b,0.0439000000,1.01882591,1.249000
28131,Kepler-493 b,0.0439000000,1.01882591,1.249000
28132,Kepler-495 b,,,0.940000
28133,Kepler-495 b,,,0.940000
28134,Kepler-495 b,,0.46658935,0.860000
28135,Kepler-495 b,,,0.940000
28136,Kepler-495 b,0.0406000000,0.40592451,0.766000
28137,Kepler-495 b,,0.49074959,
28138,Kepler-495 b,,0.47158533,
28139,Kepler-495 b,0.0406000000,0.40592451,0.766000
28140,Kepler-495 b,0.0420000000,0.42822805,0.865000
28141,Kepler-495 b,0.0406000000,0.40592451,0.766000
28142,Kepler-495 b,0.0427000000,0.59059786,0.888000
28143,Kepler-495 c,0.0584000000,0.07137134,0.766000
28144,Kepler-495 c,,,0.940000
28145,Kepler-495 c,0.0584000000,0.07137134,0.766000
28146,Kepler-495 c,0.0584000000,0.07137134,0.766000
28147,Kepler-495 c,0.0614000000,0.11419415,0.888000
28148,Kepler-495 c,0.0610000000,0.06601849,0.865000
28149,Kepler-495 c,,0.10878457,0.888000
28150,Kepler-496 b,0.0732000000,0.17575193,0.761000
28151,Kepler-496 b,0.0732000000,0.17575193,0.761000
28152,Kepler-496 b,0.0732000000,0.17575193,0.761000
28153,Kepler-496 b,,0.20064234,
28154,Kepler-496 b,,,0.870000
28155,Kepler-496 b,,0.20697654,0.860000
28156,Kepler-496 b,,,0.870000
28157,Kepler-496 b,,,0.870000
28158,Kepler-496 b,0.0750000000,0.20786903,0.830000
28159,Kepler-496 b,0.0747000000,0.21589831,0.804000
28160,Kepler-497 b,0.0457000000,0.53082436,0.996000
28161,Kepler-497 b,,0.77196895,
28162,Kepler-497 b,0.0430000000,0.46391373,0.840000
28163,Kepler-497 b,,,
28164,Kepler-497 b,0.0457000000,0.53082436,0.996000
28165,Kepler-497 b,0.0457000000,0.51833437,0.996000
28166,Kepler-497 b,,0.53885271,1.090000
28167,Kepler-497 b,0.0457000000,0.53082436,0.996000
28168,Kepler-497 b,,,
28169,Kepler-498 b,,,1.000000
28170,Kepler-498 b,0.0897000000,0.29173036,1.037000
28171,Kepler-498 b,0.0897000000,0.30868106,1.037000
28172,Kepler-498 b,,,1.000000
28173,Kepler-498 b,,0.31108930,
28174,Kepler-498 b,0.0897000000,0.30868106,1.037000
28175,Kepler-498 b,0.0897000000,0.30868106,1.037000
28176,Kepler-498 b,,0.27031849,0.980000
28177,Kepler-498 b,0.0880000000,0.26764253,0.980000
28178,Kepler-498 b,,,1.000000
28179,Kepler-499 b,0.0580000000,0.17039908,0.800000
28180,Kepler-499 b,,0.20198055,
28181,Kepler-499 b,0.0598000000,0.18734977,0.895000
28182,Kepler-499 b,0.0598000000,0.18734977,0.895000
28183,Kepler-499 b,,,0.856000
28184,Kepler-499 b,,,0.856000
28185,Kepler-499 b,0.0598000000,0.18734977,0.895000
28186,Kepler-499 b,0.0598000000,0.18199692,0.896000
28187,Kepler-499 b,,0.19359443,0.870000
28188,Kepler-499 b,,,0.856000
28189,Kepler-5 b,,,1.230000
28190,Kepler-5 b,,1.35507182,
28191,Kepler-5 b,,1.35752768,
28192,Kepler-5 b,0.0500000000,1.36319264,1.319000
28193,Kepler-5 b,0.0500000000,1.33107554,1.319000
